ID,SMILES,IC50,pIC50,Assay Type,Document ChEMBL ID,Category,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code
CHEMBL1714715,Cc1cccc(N2CCN(CCNC(=O)Cn3c(=O)c4cccn4c4cccnc43)CC2)c1C,6330,5.2,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,458.57,2.2,inactive,0
CHEMBL1717312,Cc1ccnc2c1n1cccc1c(=O)n2CC(=O)NCCCN1CCN(c2ccccc2)CC1,22500,4.65,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,458.57,2.29,inactive,0
CHEMBL1717720,CC(C)N(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1)Cc1ccccc1,2470,5.61,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,547.77,5.85,inactive,0
CHEMBL1718184,Cc1ccc(S(=O)(=O)N2CCc3ccc(C(=O)NCCN(Cc4ccccc4)C(C)C)cc3C2)cc1,2890,5.54,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,505.68,4.38,inactive,0
CHEMBL1719053,CCN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc(Br)cc2)cc1)Cc1ccccc1,8460,5.07,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,530.49,4.18,inactive,0
CHEMBL1720462,Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)NC3CCCN(Cc4ccccc4)C3)cc2)cc1,6750,5.17,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,477.63,3.87,inactive,0
CHEMBL1721558,Cc1cccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccccc3)C(C)C)cc2)c1,7990,5.1,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,479.65,4.11,inactive,0
CHEMBL1721727,CCc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(CC)Cc3ccccc3)cc2)cc1,19500,4.71,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,479.65,3.98,inactive,0
CHEMBL1725537,Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(Cc3ccccc3)C3CCCC3)cc2)cc1,3310,5.48,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,505.68,4.65,inactive,0
CHEMBL1725847,COc1ccc(N2CCN(CCCNC(=O)Cn3c(=O)c4cccn4c4cccnc43)CC2)c(OC)c1,10800,4.97,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,504.59,1.99,inactive,0
CHEMBL1726077,CC(C)N(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc(Br)cc2)cc1)Cc1ccccc1,3220,5.49,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,544.52,4.57,inactive,0
CHEMBL1726155,Cc1ccc(N2CCN(CCCNC(=O)Cn3c(=O)c4cccn4c4cccnc43)CC2)cc1,18800,4.73,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,458.57,2.29,inactive,0
CHEMBL1728022,CN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1)Cc1ccccc1,1690,5.77,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,482.56,2.94,inactive,0
CHEMBL1729698,Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccccc4)C(C)C)ccc3C2)cc1,15100,4.82,F,CHEMBL1201862,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay - Set 3. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2420]",7,PubChem BioAssays,,,505.68,4.38,inactive,0
CHEMBL1743604,Cc1cc(O)cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)OC1=C2O[C@H]3[C@@H](O)C=C[C@H]4[C@H]5CC(C=C1)C2[C@]43CCN5C)N(C)C.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,13,7.89,F,CHEMBL1667791,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding,1,Scientific Literature,Eur J Med Chem,2011,893.87,4.03,active,2
CHEMBL1743605,Cc1cc(O)cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCCC(=O)OC1=C2O[C@H]3[C@@H](O)C=C[C@H]4[C@H]5CC(C=C1)C2[C@]43CCN5C)N(C)C.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,450,6.35,F,CHEMBL1667791,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding,1,Scientific Literature,Eur J Med Chem,2011,964.95,3.54,intermediate,1
CHEMBL1773091,CO[C@@]12CCCC[C@@]13CCN(CC1CCC1)[C@@H]2Cc1ccc(OC(=O)CCCCCCCCC(=O)OCc2ccccc2)cc13,7.6,8.12,F,CHEMBL1772956,antagonist,Antagonist activity at human mu-opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,Bioorg Med Chem,2011,615.86,8.08,highly_active,3
CHEMBL1774946,CO[C@@]12CCCC[C@@]13CCN(CC1CCC1)[C@@H]2Cc1ccc(O)cc13,9.3,8.03,F,CHEMBL1772956,antagonist,Antagonist activity at human mu-opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,Bioorg Med Chem,2011,341.5,4.02,highly_active,3
CHEMBL1774947,CO[C@@]12CCCC[C@@]13CCN(CC1CCC1)[C@@H]2Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc4c(c2)[C@@]25CCCC[C@@]2(OC)[C@@H](C4)N(CC2CCC2)CC5)cc13,260,6.58,F,CHEMBL1772956,antagonist,Antagonist activity at human mu-opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,Bioorg Med Chem,2011,849.21,10.57,intermediate,1
CHEMBL1774948,C=CCN1CC[C@]23c4c5ccc(OC(=O)CCCCCCCCC(=O)Oc6ccc7c(c6)[C@@]68CCCC[C@@]6(OC)[C@@H](C7)N(CC6CCC6)CC8)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,19,7.72,F,CHEMBL1772956,antagonist,Antagonist activity at human mu-opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,Bioorg Med Chem,2011,835.09,7.86,active,2
CHEMBL1774949,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,3.4,8.47,F,CHEMBL1772956,antagonist,Antagonist activity at human mu-opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,Bioorg Med Chem,2011,805.16,10.15,highly_active,3
CHEMBL1774950,C=CCN1CC[C@]23c4c5ccc(OC(=O)CCCCCCCCC(=O)Oc6ccc7c(c6)[C@@]68CCCC[C@@]6(O)[C@@H](C7)N(CC6CCC6)CC8)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,34,7.47,F,CHEMBL1772956,antagonist,Antagonist activity at human mu-opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,Bioorg Med Chem,2011,821.07,7.2,active,2
CHEMBL1774952,c1c2c(cc3sc(NCCCCCCCCCCNc4nc5cc6c(cc5s4)C[C@@H]4[C@@H]5CCCC[C@]65CCN4CC4CC4)nc13)C[C@@H]1[C@@H]3CCCC[C@]23CCN1CC1CC1,390,6.41,F,CHEMBL1772956,antagonist,Antagonist activity at human mu-opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,Bioorg Med Chem,2011,845.32,12.49,intermediate,1
CHEMBL1834249,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NC1Cc2ccccc2CN(CC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CO)C(N)=O)C1=O,11,7.96,F,CHEMBL1833812,agonist,Agonist activity at Mu-type opioid receptor,1,Scientific Literature,J Med Chem,2011,814.9,-1.78,active,2
CHEMBL1834250,C[C@H](C(=O)NC1Cc2ccccc2CN(CC(N)=O)C1=O)N1Cc2cc(O)ccc2CC(N)C1=O,20.8,7.68,F,CHEMBL1833812,agonist,Agonist activity at Mu-type opioid receptor,1,Scientific Literature,J Med Chem,2011,479.54,-0.45,active,2
CHEMBL200204,O=C1NCN(c2ccccc2)C12CCN([C@@H]1CCCC[C@@]1(O)c1ccccc1)CC2,2700,5.57,F,CHEMBL1147765,antagonist,Inhibitory activity at human mu opioid receptor in BHK cells by GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2006,405.54,3.25,inactive,0
CHEMBL200371,O=C1NCN(c2ccccc2)C12CCN([C@H]1CCCC[C@@]1(O)c1ccccc1)CC2,1600,5.8,F,CHEMBL1147765,antagonist,Inhibitory activity at human mu opioid receptor in BHK cells by GTPgammaS binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2006,405.54,3.25,inactive,0
CHEMBL201296,CCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1Cc1ccccc1,170,6.77,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,337.51,5.36,intermediate,1
CHEMBL201434,C[C@H]1CN(CCc2ccccc2)[C@H](CCc2ccccc2)C[C@@]1(C)c1cccc(O)c1,210,6.68,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,413.61,6.24,intermediate,1
CHEMBL201530,C[C@H]1CN(CCc2ccccc2)[C@H](CCN)C[C@@]1(C)c1cccc(O)c1,390,6.41,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,352.52,3.95,intermediate,1
CHEMBL201661,CCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCCc1ccccc1,16,7.8,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,365.56,5.79,active,2
CHEMBL201845,C[C@H]1CN(CCc2ccccc2)[C@H](CCNC(=O)c2ccccc2)C[C@@]1(C)c1cccc(O)c1,130,6.89,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,456.63,5.42,intermediate,1
CHEMBL202139,CCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCC,320,6.5,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,289.46,4.57,intermediate,1
CHEMBL202150,CCCCN1C[C@H](C)[C@](C)(c2cccc(O)c2)C[C@H]1CCC,290,6.54,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,303.49,4.96,intermediate,1
CHEMBL202200,CCCCCN1C[C@H](C)[C@](C)(c2cccc(O)c2)C[C@H]1CCC,210,6.68,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,317.52,5.35,intermediate,1
CHEMBL202327,CCCCCCN1C[C@H](C)[C@](C)(c2cccc(O)c2)C[C@H]1CCC,39,7.41,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,331.54,5.74,active,2
CHEMBL202352,CCCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCc1ccccc1,120,6.92,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,365.56,5.79,intermediate,1
CHEMBL202461,CCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1C,170,6.77,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,261.41,3.79,intermediate,1
CHEMBL202462,CCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CC,100,7,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,275.44,4.18,active,2
CHEMBL203150,C[C@H]1CN(CCc2ccccc2)[C@H](Cc2ccccc2)C[C@@]1(C)c1cccc(O)c1,280,6.55,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,399.58,5.85,intermediate,1
CHEMBL203307,C[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCc1ccccc1,50,7.3,F,CHEMBL1149448,antagonist,Inhibition of loperamide-stimulated [35S]GTP-gamma-S binding to membranes containing mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2006,323.48,4.62,active,2
CHEMBL2048761,COc1cccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)c1,80,7.1,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,430.64,6.17,active,2
CHEMBL2048762,COc1ccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)cc1,150,6.82,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,430.64,6.17,intermediate,1
CHEMBL2048764,c1cc2c(cc1CNc1ccc3c(c1)[C@@]14CCCC[C@H]1[C@@H](C3)N(CC1CCC1)CC4)OCO2,94,7.03,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,444.62,5.89,active,2
CHEMBL2048765,COc1cccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CC2)CC4)c1,2,8.7,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,416.61,5.78,highly_active,3
CHEMBL2048766,c1cc2c(cc1CNc1ccc3c(c1)[C@@]14CCCC[C@H]1[C@@H](C3)N(CC1CC1)CC4)OCO2,0.21,9.68,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,430.59,5.5,highly_active,3
CHEMBL2048767,O=[N+]([O-])c1cccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)c1,6.8,8.17,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,445.61,6.07,highly_active,3
CHEMBL2048768,Oc1ccccc1CNc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,810,6.09,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,416.61,5.86,intermediate,1
CHEMBL2048769,Oc1cccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)c1,4.8,8.32,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,416.61,5.86,highly_active,3
CHEMBL2048770,Oc1ccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)cc1,75,7.12,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,416.61,5.86,active,2
CHEMBL2048771,Oc1ccccc1CNc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3,160,6.8,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,402.58,5.47,intermediate,1
CHEMBL2048772,Oc1cccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CC2)CC4)c1,3.5,8.46,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,402.58,5.47,highly_active,3
CHEMBL2048773,Oc1ccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CC2)CC4)cc1,7.6,8.12,F,CHEMBL2046406,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [33S]GTPgammaS binding after 60 mins by scintillation counting,1,Scientific Literature,J Med Chem,2012,402.58,5.47,highly_active,3
CHEMBL2113275,C=CCN1CC[C@]23c4c5ccc(OC(=O)CCCCCCCCC(=O)Oc6ccc7c(c6)[C@@]68CCCCC6[C@@H](C7)N(CC6CCC6)CC8)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,25,7.6,F,CHEMBL1147138,agonist,Agonist activity at human opioid gamma receptor expressed in CHO cells assessed as inhibition of DAGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,J Med Chem,2007,805.07,8.09,active,2
CHEMBL2151247,CNC(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,92.1,7.04,F,CHEMBL4715781,antagonist,Antagonist activity at human MOR transfected in CHO cells co-transfected with Gqi5 assessed as inhibition of DAMGO-induced calcium mobilization incubated for 15 mins prior to DAMGO addition and measured for 90 secs by Fluo-4AM dye based fluorescence analysis,1,Scientific Literature,Bioorg Med Chem,2016,671.79,-0.38,active,2
CHEMBL2158957,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,12,7.92,F,CHEMBL2157899,agonist,Agonist activity at MOP receptor expressed in CHO-K1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation after 30 mins,1,Scientific Literature,Bioorg Med Chem,2012,1059.3,None,active,2
CHEMBL2158958,CCCCCCCCC(N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O,45,7.35,F,CHEMBL2157899,agonist,Agonist activity at MOP receptor expressed in CHO-K1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation after 30 mins,1,Scientific Literature,Bioorg Med Chem,2012,1228.57,None,active,2
CHEMBL2158990,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CCC(=O)N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,590.2,6.23,F,CHEMBL2157939,agonist,Agonist activity at mu-opioid receptor in human SH-SY5Y cells assessed as inhibition of forskolin-stimulated cAMP accumulation after 30 mins by immunoassay,1,Scientific Literature,J Med Chem,2012,1034.09,None,intermediate,1
CHEMBL215926,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NCCCCc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,1.45,8.84,F,CHEMBL1137387,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,521.1,5.1,highly_active,3
CHEMBL216365,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)C/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,1.27,8.9,F,CHEMBL1137387,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,533.07,4.71,highly_active,3
CHEMBL216558,O=C1CC[C@@]2(NC/C=C/Cc3ccc(Cl)cc3)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1.21,8.92,F,CHEMBL1137387,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,505.06,4.58,highly_active,3
CHEMBL217102,O=C1CC[C@@]2(NCCCCc3ccc(Cl)cc3)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.29,9.54,F,CHEMBL1137387,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,507.07,4.8,highly_active,3
CHEMBL217395,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)CCc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,0.03,10.52,F,CHEMBL1137387,antagonist,Activity at human recombinant mu opioid receptor expressed in CHO cells assessed as stimulation of [35S]GTP-gamma-S binding,1,Scientific Literature,J Med Chem,2006,521.06,4.24,highly_active,3
