ID,SMILES,IC50,pIC50,Assay Type,Document ChEMBL ID,Category,Category_broad,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code,MW,LogP,LogS,nHA,nHD,TPSA,Druglikeness,Molecular_Flexibility,Molecular_Complexity,nHET,nRot,nAro,Globularity_SVD,Globularity_Vol,pc1,pc2,pc3,CSK_frequency,Scaffold_frequency
CHEMBL1257698,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CCc2ccccc2)c1,424,6.37,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,350.46,3.4,intermediate,1,350.46,3.3824,-4.187,4,1,55.56,2.1327,0.41384,0.7971,4,6,2,0.35211,0.72292,-1.12232335,0.2960293521,0.12144802,3,1
CHEMBL1257820,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CCCc2ccccc2)c1,659,6.18,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,364.49,3.79,intermediate,1,364.487,3.8368,-4.457,4,1,55.56,2.3181,0.442,0.79548,4,7,2,0.30041,0.69475,-1.095812522,0.03212853099,0.2228860465,1,1
CHEMBL1257821,Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)cc1,482,6.32,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,350.46,3.67,intermediate,1,350.46,3.2962,-4.419,4,1,55.56,1.7982,0.40439,0.80899,4,5,2,0.33858,0.71558,-1.146951215,0.1871470713,-0.04740689214,27,8
CHEMBL1257937,Cc1cccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)c1,2648,5.58,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,350.46,3.67,inactive,0,350.46,3.2962,-4.419,4,1,55.56,1.7982,0.40439,0.81483,4,5,2,0.37086,0.71659,-1.146951215,0.1871470713,-0.04740689214,27,8
CHEMBL1257938,Cc1ccccc1CN1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,17554,4.76,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,350.46,3.67,inactive,0,350.46,3.2962,-4.419,4,1,55.56,1.7982,0.3966,0.8227,4,5,2,0.3893,0.73191,-1.146951215,0.1871470713,-0.04740689214,27,8
CHEMBL1258047,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccncc2)c1,7854,5.11,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,337.42,2.75,inactive,0,337.422,1.9514,-3.28,5,1,68.45,1.8402,0.3986,0.80497,5,5,2,0.34971,0.72725,-0.9018029,1.105727804,4.75E-04,27,2
CHEMBL1258048,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2cccnc2)c1,2894,5.54,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,337.42,2.75,inactive,0,337.422,1.9514,-3.28,5,1,68.45,1.8402,0.3986,0.81812,5,5,2,0.33538,0.72672,-0.9018029,1.105727804,4.75E-04,27,3
CHEMBL1258164,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccn2)c1,19001,4.72,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,337.42,2.75,inactive,0,337.422,2.0054,-3.304,5,1,68.45,1.8402,0.3958,0.8267,5,5,2,0.35483,0.72565,-0.9069889107,1.082236459,0.002406407932,27,1
CHEMBL1258279,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CC2CCCCC2)c1,1826,5.74,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,342.48,3.74,inactive,0,342.481,3.2846,-4.378,4,1,55.56,-1.7132,0.41184,0.80188,4,5,1,0.3281,0.72875,-1.159816225,0.2208909788,-0.04029739046,27,1
CHEMBL1258280,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccc3c(c2)OCO3)c1,307,6.51,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,380.44,3.09,intermediate,1,380.443,3.0637,-4.786,6,1,74.02,1.8077,0.38497,0.84479,6,5,2,0.36016,0.71205,-0.7586036752,-0.01392883382,-0.224758681,1,1
CHEMBL1258391,CS(=O)(=O)Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)cc1,576,6.24,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,428.55,2.9,intermediate,1,428.551,1.9336,-4.61,6,1,98.08,-0.95531,0.46212,0.80949,7,7,2,0.32255,0.69078,-0.3321492482,0.2169222142,-0.1832107841,27,8
CHEMBL1258392,Cn1cc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)cn1,9432,5.03,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,340.43,2.09,inactive,0,340.426,1.0146,-2.842,6,1,73.38,5.1885,0.3793,0.82801,6,5,2,0.3671,0.71686,-0.6732974584,1.523944224,-0.0506245293,7,1
CHEMBL1258502,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CC(=O)N2CCCC2)c1,21090,4.68,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,357.45,1.78,inactive,0,357.452,1.6754,-2.843,6,1,75.87,4.7196,0.42916,0.82043,6,5,1,0.34837,0.72182,-0.7157330677,1.393153123,0.04381399262,1,1
CHEMBL1258503,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CC(=O)Nc2ccccc2)c1,253,6.6,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,379.46,2.8,intermediate,1,379.459,2.3266,-4.026,6,2,84.66,3.0746,0.43305,0.81997,6,6,2,0.29113,0.69664,-0.5403253859,0.5633310243,-0.09453239288,1,1
CHEMBL1258615,CC(c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,19837,4.7,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,350.46,3.92,inactive,0,350.46,3.239,-4.146,4,1,55.56,1.5939,0.39605,0.8267,4,5,2,0.36051,0.73894,-1.152849371,0.3578364979,0.01111465921,27,8
CHEMBL1258616,Cc1ccc(C(C)N2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)s1,8504,5.07,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,370.52,4.29,inactive,0,370.515,3.5317,-4.61,4,1,83.8,3.5645,0.40383,0.82315,5,5,2,0.39481,0.7203,-0.9829852356,0.01835827279,-0.1077793908,7,4
CHEMBL1258724,Cc1ccccc1C(C)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,16785,4.78,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,364.49,4.23,inactive,0,364.487,3.5829,-4.49,4,1,55.56,1.5939,0.40087,0.84822,4,5,2,0.40314,0.73367,-1.155405636,0.08231521321,-0.02116026693,27,8
CHEMBL1258725,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3C2CCCc3ccccc32)c1,22696,4.64,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,376.5,4.24,inactive,0,376.498,3.9804,-4.735,4,1,55.56,-1.0988,0.35759,0.89007,4,4,2,0.40698,0.73406,-1.217219844,-0.1294602368,-0.1214276423,1,1
CHEMBL1258845,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCC2)c1,9410,5.03,F,CHEMBL1255514,antagonist,antagonist,Antagonist activity at human mu opioid receptor assessed as inhibition of DAMGO-stimulated [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2010,328.46,3.49,inactive,0,328.454,3.0899,-4.326,4,1,55.56,-3.6129,0.37082,0.81096,4,4,1,0.39998,0.75047,-1.206548124,0.3114042086,-0.1575406821,1,1
CHEMBL1306479,COc1ccc2c(c1)C=C(CN1CCC(CO)(CCc3ccccc3)CC1)CO2,85928,4.07,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,393.53,4.18,inactive,0,393.525,4.4307,-3.844,4,1,41.93,1.8681,0.48302,0.78763,4,7,2,0.33518,0.69514,-1.193121164,0.259926659,0.4821259214,1,1
CHEMBL1307063,Cc1cccc(NC(S)=NCC(c2cccnc2)N(C)C)c1C,2749,5.56,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,328.49,3.7,inactive,0,328.483,2.5692,-3.514,4,1,79.32,1.1635,0.47931,0.71581,5,5,2,0.41895,0.71994,-1.000969455,0.8696918143,0.02093079808,7,5
CHEMBL1308389,Cc1ccccc1NC(S)=NCC(c1cccnc1)N(C)C,12489,4.9,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,314.46,3.39,inactive,0,314.456,2.2253,-3.17,4,1,79.32,1.1635,0.48525,0.68393,5,5,2,0.46955,0.75391,-0.998413191,1.145213099,0.05320572422,7,5
CHEMBL1315401,CC(C)n1ncc2c(C(=O)Nc3cccc(C#N)c3)cc(C3CC3)nc21,17999,4.75,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,345.41,4.01,inactive,0,345.405,3.2121,-5.12,6,1,83.6,0.72129,0.38984,0.87927,6,4,3,0.34875,0.68231,-0.8285259267,-0.1883226125,-0.4034364858,1,1
CHEMBL1331866,Cc1ccc(C2(O)C[N+](c3ccccc3C)=C3SCCN32)cc1.[Br-],2829,5.55,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,405.36,3.21,inactive,0,405.359,3.4058,-3.58,3,1,51.78,2.5701,0.32042,0.89693,4,2,2,0.43245,0.74579,-1.321819346,0.6459327883,-0.1065111109,3,3
CHEMBL1345947,Brc1ccc(NC2=Nc3ccccc3CC2)cc1,52124,4.28,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,301.19,4.54,inactive,0,301.186,3.5204,-4.329,2,1,24.39,-2.8193,0.32081,0.71096,3,1,2,0.22881,0.7489,-1.715729763,0.291613427,-0.3345363746,1,1
CHEMBL1356740,CN1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4F)o3)cc2)CC1,26278,4.58,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,379.44,4.09,inactive,0,379.434,3.6252,-4.507,5,1,48.72,7.2739,0.41657,0.80135,6,4,3,0.18986,0.67011,-1.026774692,0.0600414894,-0.1351144527,1,1
CHEMBL1369123,Oc1c(C=Nc2cccc3cccnc23)sc2ccccc12,897,6.05,F,CHEMBL1201862,antagonist,antagonist,"PUBCHEM_BIOASSAY: SAR Analysis of Antagonists of the MOR Receptor using an Image-Based Assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1777, AID1785, AID1786, AID1966, AID2133, AID2136, AID2284, AID2285, AID2478, AID488842]",7,PubChem BioAssays,,,304.37,4.91,intermediate,1,304.372,3.9249,-4.917,3,1,73.72,1.4125,0.10394,0.81096,4,2,4,0.25074,0.74963,-1.40471938,-0.1310505502,-0.4048064811,1,1
CHEMBL13786,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,620,6.21,F,CHEMBL1139195,agonist,agonist,Agonist activity at human cloned mu opioid receptor assessed as stimulation of [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2007,573.67,-0.46,intermediate,1,573.669,-2.796,-2.849,12,7,225.25,-10.148,0.62858,0.76856,13,16,2,0.31845,0.62281,2.431735389,1.914641096,0.004533236425,14,14
CHEMBL1380599,Cc1ccc(C)c(NC(S)=NCC(c2ccccc2)N(C)C)c1,4154,5.38,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,327.5,4.3,inactive,0,327.495,3.5701,-4.309,3,1,66.43,1.1635,0.47931,0.68629,4,5,2,0.50623,0.73039,-1.243559974,0.2266315482,0.005324233125,7,2
CHEMBL1385823,CCOC(=O)C1(CCOc2ccccc2)CCN(Cc2cccn2-c2cccnc2)CC1,17520,4.76,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,433.55,4.49,inactive,0,433.55,3.2853,-5.088,6,0,56.59,5.5966,0.47274,0.79924,6,10,3,0.46692,0.68568,-0.607613708,-0.3599170086,0.2979852963,1,1
CHEMBL1388222,CN(C)C(CNC(=O)c1cnc(Cl)c(Cl)c1)c1ccccc1,4670,5.33,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,338.24,3.42,inactive,0,338.237,2.4052,-2.578,4,1,45.23,3.9145,0.5769,0.71292,6,5,2,0.40318,0.73844,-1.063081079,1.431339984,0.2634900323,2,2
CHEMBL1393837,CCOC(=O)C1(CC2CCCCO2)CCN(Cc2c(C)cc(C)cc2-n2cccn2)CC1,15497,4.81,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,439.6,4.59,inactive,0,439.598,3.1207,-3.674,6,0,56.59,1.3852,0.47747,0.87401,6,8,2,0.51317,0.70134,-0.7348422105,0.5212250986,0.4217808422,1,1
CHEMBL1400,CN(C)C[C@H]1CCCC[C@]1(O)c1cccc(O)c1,120,6.92,F,CHEMBL2046316,agonist,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP accumulation after 1 hr by HTRF assay,1,Scientific Literature,ACS Med Chem Lett,2012,249.35,2.33,intermediate,1,249.353,2.0011,-1.868,3,2,43.7,-1.5335,0.41844,0.78295,3,3,1,0.48442,0.80168,-1.429462703,2.045256003,0.1735471038,10,2
CHEMBL1403842,COc1ccc(-n2cc(CNCc3cccnc3)c(-c3cccc(F)c3)n2)cc1,70524,4.15,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,388.45,4.37,inactive,0,388.445,2.383,-3.865,5,1,51.97,2.1405,0.45671,0.82844,6,7,4,0.32725,0.67817,-0.7509773516,0.6070164065,0.1382674774,1,1
CHEMBL1407554,CN(C)CCCN(C(=O)c1ccc(S(=O)(=O)N(C)Cc2ccccc2)cc1)c1nc2c(F)cccc2s1.Cl,26183,4.58,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,577.15,4.85,inactive,0,577.143,4.7506,-4.54,7,0,110.44,7.3978,0.56765,0.87464,10,9,4,0.35879,0.66293,-0.1548713183,-0.4103755418,0.4404883394,2,2
CHEMBL1412340,CCC1(C)CC(CCNCc2ccc(N(C)C)cc2)(c2ccc(F)cc2)CCO1,29206,4.54,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,398.57,5.29,inactive,0,398.564,4.3782,-4.968,3,1,24.5,1.0886,0.587,0.77309,4,8,2,0.35533,0.69551,-1.199317418,-0.4157999115,0.3291166104,6,6
CHEMBL1416425,CN(C)C(CN=C(S)Nc1cccc(Cl)c1)c1ccccc1,4641,5.33,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,333.89,4.34,inactive,0,333.886,3.4883,-4.357,3,1,66.43,1.282,0.51386,0.66485,5,5,2,0.47004,0.74464,-1.163134873,0.2044589649,-0.02882943106,7,2
CHEMBL1422217,Cc1ccc(Cn2c(=N)n(CC(O)COc3ccccc3)c3ccccc32)cc1.Cl,35107,4.46,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,423.94,3.72,inactive,0,423.942,3.4885,-4.478,5,2,59.79,3.9594,0.469,0.84784,5,7,3,0.37777,0.69811,-0.7412143639,0.03595705156,0.1204089062,1,1
CHEMBL1423609,Cc1cc(C)cc(C(=O)N(CCc2ccccc2)C2=CC3CCC(C2)N3C)c1.Cl,43874,4.36,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,410.99,4.74,inactive,0,410.987,4.8351,-4.513,3,0,23.55,4.0969,0.5247,0.83313,3,5,2,0.45331,0.74246,-1.540838264,-0.2102959414,0.256270861,2,2
CHEMBL1423927,CC(=O)CSc1ccc(-c2nc3cc(C)c(C)cc3[nH]2)cn1,44830,4.35,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,311.41,3.92,inactive,0,311.408,3.0621,-4.63,4,1,83.94,0.58006,0.37593,0.80949,5,4,3,0.18696,0.70689,-1.063583058,0.1569994316,-0.2895859986,1,1
CHEMBL1425453,Cc1ccccc1[N+]1=C2SCCN2C(O)(c2ccccc2)C1.[Br-],18742,4.73,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,391.33,2.9,inactive,0,391.332,3.0619,-3.236,3,1,51.78,2.5701,0.31488,0.89258,4,2,2,0.48416,0.7608,-1.319263054,0.9214541142,-0.07423621917,3,3
CHEMBL1426979,COc1ccc2c(Cl)c(-c3nnc(SCC(=O)c4ccccc4)n3C)sc2c1,10277,4.99,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,429.95,5.33,inactive,0,429.951,4.5893,-6.553,5,0,110.55,4.4204,0.39536,0.87115,8,6,4,0.24161,0.67859,-0.643961714,-1.389149955,-0.3643063023,1,1
CHEMBL1429212,COC(=O)NCC(c1ccc2c(c1)OCO2)N1CCN(c2ccccc2)CC1,17286,4.76,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,383.45,2.63,inactive,0,383.447,2.5411,-3.408,7,1,63.27,-0.24295,0.46008,0.78175,7,6,2,0.36532,0.70589,-0.6277850653,0.8701997331,0.135372381,1,1
CHEMBL1437660,CCN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)N(CCCN(C)C)c2nc3c(C)c(C)ccc3s2)cc1.Cl,56283,4.25,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,601.24,5.72,inactive,0,601.234,5.7439,-5.214,7,0,110.44,8.5873,0.57091,0.8923,9,10,4,0.35027,0.65456,-0.2158070074,-1.013153698,0.5341199114,2,2
CHEMBL1440652,Cn1c(CN2CCN(c3cccc(Cl)c3)CC2)nc2ccccc21,15708,4.8,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,340.86,3.55,inactive,0,340.857,3.084,-2.438,4,0,24.3,6.9705,0.41863,0.78531,5,3,3,0.30111,0.71061,-1.45142347,1.405444762,0.2715059663,1,1
CHEMBL1448229,CCn1cc(CNCc2cn(-c3ccccc3C)nc2-c2ccc(OC)c(F)c2)cn1,18886,4.72,F,CHEMBL1201862,agonist,agonist,PubChem BioAssay. Counterscreen for agonists of heterodimerization of the mu 1 (OPRM1) and delta 1 (OPRD1) opioid receptors: Luminescence-based cell-based high throughput dose response assay to identify agonists of OPRM1 homodimerization. (Class of assay: confirmatory),7,PubChem BioAssays,,,419.5,4.5,inactive,0,419.502,2.0461,-3.776,6,1,56.9,3.4357,0.45616,0.86659,7,8,4,0.38489,0.65868,-0.4876009702,0.6762565478,0.1924921141,3,3
